date,USD/CNY,EUR/CNY,GBP/CNY,CAD/CNY,JPY/CNY,AUD/CNY,MXN/CNY,USD/HKD,EUR/HKD,GBP/HKD,100JPY/CNY,HKD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CNY/MOP,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2017-01-23,6.8755,7.3512,8.4995,5.1575,0.06029,5.1961,0.322412,7.7577,8.31048,9.60818,,,,,,,,,,,,,,,,,,,,
2017-01-24,6.844,7.3659,8.5686,5.1716,0.06069,5.1903,0.318226,7.75664,8.34542,9.70828,,,,,,,,,,,,,,,,,,,,
2017-01-25,6.849,7.348,8.5828,5.2066,0.06016,5.1997,0.325286,7.75729,8.32212,9.72158,,,,,,,,,,,,,,,,,,,,
2017-01-26,6.8736,7.3902,8.6839,5.2591,0.06067,5.2062,0.324041,7.75667,8.3367,9.79957,,,,,,,,,,,,,,,,,,,,
2017-01-27,6.8784,7.3389,8.6529,5.2479,0.06002,5.1752,0.329749,7.7571,8.28674,9.77014,,,,,,,,,,,,,,,,,,,,
2017-01-30,6.883,7.2846,8.5614,5.1767,0.05928,5.135,0.331431,7.75824,8.31235,9.76873,,,,,,,,,,,,,,,,,,,,
2017-01-31,6.8807,7.3582,8.5895,5.2442,0.06045,5.1984,0.330722,7.7581,8.3039,9.69488,,,,,,,,,,,,,,,,,,,,
2017-02-01,6.8787,7.4215,8.6484,5.2688,0.06094,5.2063,0.332141,7.7577,8.37943,9.76462,,,,,,,,,,,,,,,,,,,,
2017-02-02,6.8809,7.3998,8.7,5.2665,0.06066,5.2111,0.335191,7.75868,8.3531,9.82068,,,,,,,,,,,,,,,,,,,,
2017-02-03,6.88,7.3953,8.6035,5.2741,0.06092,5.2605,0.338312,7.75867,8.34946,9.71348,,,,,,,,,,,,,,,,,,,,
2017-02-06,6.8722,7.3996,8.5672,5.2702,0.0609,5.267,0.3345,7.75746,8.3642,9.68401,,,,,,,,,,,,,,,,,,,,
2017-02-07,6.8636,7.3643,8.5467,5.2389,0.06131,5.2413,0.333041,7.75754,8.33401,9.67118,,,,,,,,,,,,,,,,,,,,
2017-02-08,6.8845,7.3424,8.5918,5.2121,0.06118,5.24,0.335627,7.75797,8.28406,9.69428,,,,,,,,,,,,,,,,,,,,
2017-02-09,6.8725,7.3388,8.5986,5.2217,0.06132,5.2385,0.337523,7.75926,8.29589,9.7201,,,,,,,,,,,,,,,,,,,,
2017-02-10,6.8686,7.3113,8.5718,5.2216,0.06049,5.2314,0.337939,7.75717,8.268171,9.69508,,,,,,,,,,,,,,,,,,,,
2017-02-13,6.8952,7.2722,8.5496,5.2202,0.0601,5.2525,0.340067,7.75735,8.2375,9.68381,,,,,,,,,,,,,,,,,,,,
2017-02-14,6.8795,7.2813,8.6035,5.2557,0.06042,5.2504,0.339341,7.75828,8.22269,9.7152,,,,,,,,,,,,,,,,,,,,
2017-02-15,6.8668,7.254,8.5511,5.242,0.05999,5.2591,0.33849,7.75865,8.20771,9.6749,,,,,,,,,,,,,,,,,,,,
2017-02-16,6.8684,7.2744,8.5526,5.2491,0.06011,5.297,0.336728,7.75884,8.23015,9.67507,,,,,,,,,,,,,,,,,,,,
2017-02-17,6.8526,7.3043,8.5477,5.2346,0.06041,5.2688,0.335706,7.75902,8.2808,9.68921,,,,,,,,,,,,,,,,,,,,
2017-02-20,6.8557,7.276,8.5145,5.2311,0.06064,5.2503,0.336773,7.76042,8.24662,9.64938,,,,,,,,,,,,,,,,,,,,
2017-02-21,6.8781,7.2877,8.5697,5.2414,0.06064,5.2806,0.343918,7.7607,8.233131,9.67841,,,,,,,,,,,,,,,,,,,,
2017-02-22,6.8826,7.2461,8.5828,5.2285,0.06047,5.2763,0.346037,7.76025,8.18085,9.69028,,,,,,,,,,,,,,,,,,,,
2017-02-23,6.8737,7.2433,8.5493,5.2146,0.06053,5.2834,0.349278,7.75982,8.1859,9.66418,,,,,,,,,,,,,,,,,,,,
2017-02-24,6.8655,7.2571,8.6088,5.2336,0.06085,5.2884,0.344813,7.75877,8.212,9.74158,,,,,,,,,,,,,,,,,,,,
2017-02-27,6.9007,7.2331,8.4995,5.224,0.0611,5.2574,0.346818,7.76006,8.18946,9.62148,,,,,,,,,,,,,,,,,,,,
2017-02-28,6.8701,7.2621,8.5331,5.2035,0.06086,5.2671,0.341624,7.76122,8.2138,9.6525,,,,,,,,,,,,,,,,,,,,
2017-03-01,6.8664,7.2485,8.4892,5.1525,0.06066,5.2413,0.345889,7.762,8.203301,9.60715,,,,,,,,,,,,,,,,,,,,
2017-03-02,6.8822,7.2414,8.4362,5.1476,0.06022,5.2627,0.344052,7.76223,8.1768,9.52585,,,,,,,,,,,,,,,,,,,,
2017-03-03,6.8876,7.2272,8.4417,5.1366,0.06016,5.2084,0.353151,7.7616,8.15555,9.52658,,,,,,,,,,,,,,,,,,,,
2017-03-06,6.8962,7.3141,8.4713,5.1465,0.06049,5.2307,0.351809,7.76247,8.24414,9.54738,,,,,,,,,,,,,,,,,,,,
2017-03-07,6.8967,7.286,8.4299,5.1393,0.06046,5.2269,0.354046,7.76415,8.2118,9.50272,,,,,,,,,,,,,,,,,,,,
2017-03-08,6.9023,7.2856,8.4105,5.1398,0.06051,5.233,0.350752,7.7643,8.20602,9.4746,,,,,,,,,,,,,,,,,,,,
2017-03-09,6.9119,7.2806,8.404,5.1175,0.06034,5.1957,0.348592,7.7663,8.1871,9.45389,,,,,,,,,,,,,,,,,,,,
2017-03-10,6.9102,7.2994,8.3867,5.109,0.05992,5.1806,0.352667,7.7646,8.213041,9.43778,,,,,,,,,,,,,,,,,,,,
2017-03-13,6.8566,7.2822,8.2887,5.0602,0.05936,5.1378,0.34947,7.76454,8.30035,9.45052,,,,,,,,,,,,,,,,,,,,
2017-03-14,6.913,7.3543,8.4282,5.1327,0.06009,5.2242,0.351737,7.76485,8.26985,9.4761,,,,,,,,,,,,,,,,,,,,
2017-03-15,6.9145,7.3281,8.3932,5.1256,0.06022,5.2235,0.359527,7.76715,8.2411,9.44191,,,,,,,,,,,,,,,,,,,,
2017-03-16,6.9136,7.4143,8.4811,5.193,0.06089,5.3208,0.359439,7.76514,8.33824,9.537,,,,,,,,,,,,,,,,,,,,
2017-03-17,6.8967,7.4202,8.5075,5.1706,0.06077,5.2843,0.361538,7.76335,8.36242,9.58729,,,,,,,,,,,,,,,,,,,,
2017-03-20,6.9041,7.407,8.5389,5.1704,0.06119,5.3142,0.363252,7.76155,8.33819,9.61182,,,,,,,,,,,,,,,,,,,,
2017-03-21,6.906,7.4056,8.531,5.1708,0.06128,5.3313,0.361669,7.76505,8.3363,9.60139,,,,,,,,,,,,,,,,,,,,
2017-03-22,6.8849,7.4341,8.5815,5.1467,0.06165,5.2776,0.36206,7.76555,8.39616,9.6913,,,,,,,,,,,,,,,,,,,,
2017-03-23,6.883,7.4176,8.5747,5.1561,0.06171,5.2714,0.363363,7.76565,8.38001,9.68671,,,,,,,,,,,,,,,,,,,,
2017-03-24,6.8858,7.4157,8.6075,5.1515,0.06195,5.2496,0.367277,7.7675,8.3752,9.7219,,,,,,,,,,,,,,,,,,,,
2017-03-27,6.8535,7.4244,8.5652,5.1368,0.06192,5.2242,0.363129,7.76591,8.42427,9.71804,,,,,,,,,,,,,,,,,,,,
2017-03-28,6.8721,7.4536,8.6174,5.1263,0.06195,5.2357,0.361889,7.7672,8.43524,9.75277,,,,,,,,,,,,,,,,,,,,
2017-03-29,6.8783,7.4323,8.5347,5.1355,0.06176,5.258,0.367696,7.76772,8.4031,9.6489,,,,,,,,,,,,,,,,,,,,
2017-03-30,6.8877,7.4026,8.5587,5.1606,0.06192,5.2777,0.36781,7.7689,8.3564,9.66367,,,,,,,,,,,,,,,,,,,,
2017-03-31,6.889,7.3524,8.5847,5.1603,0.06156,5.2646,0.368561,7.77007,8.3024,9.6947,,,,,,,,,,,,,,,,,,,,
2017-04-03,6.8802,7.3316,8.6168,5.1569,0.06176,5.2431,0.367966,7.7701,8.28984,9.743,,,,,,,,,,,,,,,,,,,,
2017-04-04,6.8839,7.3354,8.5873,5.1361,0.0621,5.2281,0.365877,7.7712,8.29127,9.70657,,,,,,,,,,,,,,,,,,,,
2017-04-05,6.8852,7.3437,8.5535,5.1322,0.06203,5.2045,0.366238,7.77013,8.297,9.6644,,,,,,,,,,,,,,,,,,,,
2017-04-06,6.8939,7.3477,8.5971,5.1248,0.06235,5.2093,0.367814,7.76861,8.290711,9.70051,,,,,,,,,,,,,,,,,,,,
2017-04-07,6.8978,7.3323,8.59,5.1335,0.06211,5.1952,0.369816,7.7696,8.27006,9.68667,,,,,,,,,,,,,,,,,,,,
2017-04-10,6.9057,7.2975,8.5341,5.1434,0.06199,5.1773,0.36949,7.76829,8.22026,9.61266,,,,,,,,,,,,,,,,,,,,
2017-04-11,6.9033,7.3055,8.5655,5.1746,0.06227,5.1746,0.368105,7.7699,8.2337,9.65264,,,,,,,,,,,,,,,,,,,,
2017-04-12,6.8908,7.3024,8.5967,5.1644,0.0628,5.1638,0.37138,7.77012,8.2441,9.70602,,,,,,,,,,,,,,,,,,,,
2017-04-13,6.8909,7.3436,8.6366,5.1969,0.0632,5.1894,0.371143,7.77026,8.29161,9.75122,,,,,,,,,,,,,,,,,,,,
2017-04-14,6.8865,7.302,8.6011,5.1571,0.06303,5.203,0.372313,7.77298,8.25174,9.7197,,,,,,,,,,,,,,,,,,,,
2017-04-17,6.891,7.302,8.6244,5.169,0.06354,5.2169,0.372495,7.77275,8.24731,9.74276,,,,,,,,,,,,,,,,,,,,
2017-04-18,6.8686,7.302,8.6134,5.1479,0.06287,5.2075,0.369597,7.77151,8.27257,9.75881,,,,,,,,,,,,,,,,,,,,
2017-04-19,6.8819,7.3739,8.8282,5.1363,0.06332,5.1955,0.364915,7.7738,8.33946,9.98429,,,,,,,,,,,,,,,,,,,,
2017-04-20,6.886,7.3688,8.7901,5.1007,0.06319,5.1552,0.366049,7.77345,8.3271,9.93608,,,,,,,,,,,,,,,,,,,,
2017-04-21,6.8817,7.364,8.7984,5.1002,0.06283,5.1676,0.366106,7.7746,8.32979,9.95194,,,,,,,,,,,,,,,,,,,,
2017-04-24,6.7921,7.3751,8.7002,5.0306,0.06168,5.1252,0.36103,7.77497,8.45456,9.97178,,,,,,,,,,,,,,,,,,,,
2017-04-25,6.8825,7.4699,8.785,5.0737,0.06271,5.1967,0.364805,7.77855,8.45063,9.93732,,,,,,,,,,,,,,,,,,,,
2017-04-26,6.8817,7.5115,8.8203,5.064,0.06189,5.1807,0.359111,7.7807,8.5014,9.98329,,,,,,,,,,,,,,,,,,,,
2017-04-27,6.8921,7.5085,8.8434,5.0535,0.0619,5.1483,0.361678,7.77999,8.48573,9.99451,,,,,,,,,,,,,,,,,,,,
2017-04-28,6.8969,7.4835,8.8796,5.0541,0.06193,5.1422,0.366678,7.78009,8.45325,10.03136,,,,,,,,,,,,,,,,,,,,
2017-05-01,6.9121,7.4899,8.8799,5.0342,0.0617,5.1392,0.369068,7.77684,8.48167,10.0549,,,,,,,,,,,,,,,,,,,,
2017-05-02,6.893,7.5105,8.8793,5.0349,0.06157,5.1857,0.367564,7.7785,8.48475,10.0312,,,,,,,,,,,,,,,,,,,,
2017-05-03,6.8935,7.529,8.9097,5.023,0.06149,5.1935,0.366136,7.78048,8.5073,10.06908,,,,,,,,,,,,,,,,,,,,
2017-05-04,6.8967,7.5019,8.8661,5.0183,0.06107,5.1175,0.362203,7.7809,8.47239,10.01499,,,,,,,,,,,,,,,,,,,,
2017-05-05,6.8954,7.5627,8.9036,5.0083,0.0612,5.1054,0.363937,7.78262,8.54566,10.05888,,,,,,,,,,,,,,,,,,,,
2017-05-08,6.8847,7.499,8.8672,5.003,0.0607,5.0711,0.35873,7.78296,8.53419,10.09104,,,,,,,,,,,,,,,,,,,,
2017-05-09,6.9045,7.5342,8.9242,5.0357,0.06089,5.0957,0.360219,7.7844,8.50469,10.07398,,,,,,,,,,,,,,,,,,,,
2017-05-10,6.9071,7.5104,8.9333,5.0322,0.06067,5.0655,0.363037,7.7839,8.47354,10.07858,,,,,,,,,,,,,,,,,,,,
2017-05-11,6.903,7.4927,8.9135,5.0284,0.0603,5.073,0.366894,7.7861,8.46136,10.0671,,,,,,,,,,,,,,,,,,,,
2017-05-12,6.9037,7.4922,8.8897,5.0318,0.06059,5.0879,0.36757,7.78921,8.46207,10.0385,,,,,,,,,,,,,,,,,,,,
2017-05-15,6.9021,7.5324,8.8817,5.0249,0.06086,5.0961,0.369371,7.79293,8.51547,10.04047,,,,,,,,,,,,,,,,,,,,
2017-05-16,6.894,7.5603,8.8825,5.051,0.06059,5.1092,0.369048,7.7865,8.54858,10.04548,,,,,,,,,,,,,,,,,,,,
2017-05-17,6.8886,7.6321,8.887,5.0538,0.06105,5.1063,0.363669,7.7872,8.6363,10.05787,,,,,,,,,,,,,,,,,,,,
2017-05-18,6.8813,7.6678,8.915,5.0542,0.06185,5.1085,0.365294,7.7856,8.6851,10.0964,,,,,,,,,,,,,,,,,,,,
2017-05-19,6.8891,7.6453,8.9148,5.0577,0.06176,5.1056,0.36824,7.78313,8.64727,10.08253,,,,,,,,,,,,,,,,,,,,
2017-05-22,6.8539,7.6288,8.8607,5.039,0.06118,5.0744,0.366428,7.7822,8.71997,10.12578,,,,,,,,,,,,,,,,,,,,
2017-05-23,6.8844,7.7292,8.9366,5.0969,0.06201,5.1373,0.369165,7.78466,8.74933,10.11628,,,,,,,,,,,,,,,,,,,,
2017-05-24,6.8912,7.6944,8.9173,5.0903,0.06147,5.1425,0.37374,7.78708,8.7035,10.08908,,,,,,,,,,,,,,,,,,,,
2017-05-25,6.89,7.7284,8.9311,5.1303,0.0617,5.1611,0.372601,7.78778,8.74637,10.1061,,,,,,,,,,,,,,,,,,,,
2017-05-26,6.8677,7.69,8.8695,5.0873,0.06139,5.1143,0.371558,7.79049,8.73364,10.07408,,,,,,,,,,,,,,,,,,,,
2017-05-29,6.857,7.6538,8.7759,5.0908,0.06157,5.0986,0.371249,7.79165,8.7065,9.98447,,,,,,,,,,,,,,,,,,,,
2017-05-30,6.8562,7.6195,8.7743,5.0817,0.06159,5.0935,0.366274,7.7941,8.67359,9.9867,,,,,,,,,,,,,,,,,,,,
2017-05-31,6.8558,7.6494,8.7712,5.0832,0.06178,5.1086,0.367892,7.79212,8.7047,9.9817,,,,,,,,,,,,,,,,,,,,
2017-06-01,6.8112,7.6469,8.7591,5.0427,0.06141,5.0525,0.365307,7.7913,8.75784,10.0312,,,,,,,,,,,,,,,,,,,,
2017-06-02,6.8086,7.6263,8.7644,5.0316,0.06102,5.0186,0.36476,7.79085,8.73659,10.039,,,,,,,,,,,,,,,,,,,,
2017-06-05,6.8128,7.6753,8.7575,5.0406,0.06161,5.0555,0.371634,7.78978,8.78695,10.02498,,,,,,,,,,,,,,,,,,,,
2017-06-06,6.8028,7.6489,8.7694,5.0417,0.06156,5.0875,0.372689,7.7923,8.7689,10.05704,,,,,,,,,,,,,,,,,,,,
2017-06-07,6.7957,7.6499,8.7593,5.0465,0.06199,5.0984,0.3723,7.7933,8.7826,10.0579,,,,,,,,,,,,,,,,,,,,
2017-06-08,6.7975,7.641,8.7992,5.025,0.06178,5.1199,0.373179,7.794,8.77155,10.10198,,,,,,,,,,,,,,,,,,,,
2017-06-09,6.7992,7.5944,8.6403,5.021,0.06181,5.1107,0.374374,7.7965,8.71944,9.91801,,,,,,,,,,,,,,,,,,,,
2017-06-12,6.7848,7.5497,8.5855,5.0095,0.06112,5.0745,0.374322,7.79607,8.73203,9.93148,,,,,,,,,,,,,,,,,,,,
2017-06-13,6.7976,7.6026,8.6013,5.1007,0.06178,5.1251,0.376466,7.799,8.73145,9.88048,,,,,,,,,,,,,,,,,,,,
2017-06-14,6.7988,7.6107,8.6568,5.1286,0.06169,5.1169,0.378932,7.7975,8.73956,9.94078,,,,,,,,,,,,,,,,,,,,
2017-06-15,6.791,7.6048,8.6512,5.1235,0.06198,5.147,0.376628,7.7985,8.74367,9.94598,,,,,,,,,,,,,,,,,,,,
2017-06-16,6.8085,7.5777,8.6734,5.1289,0.0613,5.1563,0.380385,7.80145,8.694,9.9506,,,,,,,,,,,,,,,,,,,,
2017-06-19,6.8034,7.6146,8.6843,5.1437,0.06125,5.1792,0.378426,7.8001,8.73981,9.96623,,,,,,,,,,,,,,,,,,,,
2017-06-20,6.8197,7.5903,8.6706,5.1494,0.06098,5.1702,0.374546,7.7988,8.69073,9.92806,,,,,,,,,,,,,,,,,,,,
2017-06-21,6.8264,7.594,8.6144,5.1386,0.06125,5.1658,0.374384,7.79934,8.68542,9.85181,,,,,,,,,,,,,,,,,,,,
2017-06-22,6.8283,7.6158,8.6446,5.1175,0.06126,5.1495,0.377029,7.7998,8.70956,9.88598,,,,,,,,,,,,,,,,,,,,
2017-06-23,6.8346,7.6105,8.6538,5.1586,0.06134,5.1474,0.379842,7.7988,8.6943,9.88666,,,,,,,,,,,,,,,,,,,,
2017-06-26,6.8342,7.6426,8.6969,5.1465,0.06135,5.1644,0.381795,7.7992,8.7322,9.9377,,,,,,,,,,,,,,,,,,,,
2017-06-27,6.8398,7.6401,8.692,5.153,0.06107,5.1817,0.380816,7.7991,8.72132,9.9234,,,,,,,,,,,,,,,,,,,,
2017-06-28,6.8126,7.7145,8.718,5.1617,0.06065,5.1615,0.382072,7.8002,8.84293,9.99338,,,,,,,,,,,,,,,,,,,,
2017-06-29,6.8,7.7306,8.7892,5.2083,0.06045,5.1859,0.377208,7.8035,8.8802,10.09855,,,,,,,,,,,,,,,,,,,,
2017-06-30,6.7857,7.755,8.8193,5.2176,0.06053,5.2092,0.374614,7.80416,8.926,10.15404,,,,,,,,,,,,,,,,,,,,
2017-07-03,6.7781,7.7334,8.8119,5.2172,0.06031,5.2041,0.372819,7.8073,8.91746,10.16131,,,,,,,,,,,,,,,,,,,,
2017-07-04,6.7998,7.7234,8.794,5.2281,0.0599,5.2062,0.373327,7.80994,8.88,10.11274,,,,,,,,,,,,,,,,,,,,
2017-07-05,6.7987,7.714,8.7859,5.2515,0.06012,5.1692,0.371343,7.80751,8.86947,10.10028,,,,,,,,,,,,,,,,,,,,
2017-07-06,6.8008,7.7073,8.7838,5.2411,0.06001,5.1621,0.372178,7.80642,8.85792,10.09501,,,,,,,,,,,,,,,,,,,,
2017-07-07,6.7999,7.7594,8.8089,5.2328,0.06003,5.148,0.376288,7.80941,8.92212,10.1288,,,,,,,,,,,,,,,,,,,,
2017-07-10,6.8029,7.7484,8.7589,5.2741,0.0596,5.1675,0.379253,7.81095,8.90747,10.0682,,,,,,,,,,,,,,,,,,,,
2017-07-11,,,,5.2704,,5.1687,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-12,6.8017,7.7935,8.7356,5.2623,0.0597,5.19,0.38274,7.81163,8.96317,10.0449,,,,,,,,,,,,,,,,,,,,
2017-07-13,6.788,7.7409,8.7399,5.3169,0.05981,5.2053,0.383746,7.8101,8.91766,10.06908,,,,,,,,,,,,,,,,,,,,
2017-07-14,6.7826,7.7248,8.7687,5.3222,0.05971,5.2421,0.386372,7.8084,8.90388,10.10872,,,,,,,,,,,,,,,,,,,,
2017-07-17,6.7405,7.6856,8.781,5.2982,0.05958,5.2404,0.383478,7.80412,8.95484,10.23088,,,,,,,,,,,,,,,,,,,,
2017-07-18,6.7695,7.7576,8.825,5.3248,0.06005,5.2676,0.38702,7.8032,8.95314,10.18418,,,,,,,,,,,,,,,,,,,,
2017-07-19,6.7454,7.782,8.7834,5.3336,0.06017,5.3349,0.383885,7.80454,9.01402,10.17579,,,,,,,,,,,,,,,,,,,,
2017-07-20,6.7513,7.7739,8.7859,5.3513,0.06028,5.3672,0.386011,7.80762,9.00078,10.174,,,,,,,,,,,,,,,,,,,,
2017-07-21,6.7589,7.8513,8.7526,5.3588,0.06034,5.3662,0.383227,7.80955,9.081,10.1242,,,,,,,,,,,,,,,,,,,,
2017-07-24,6.7197,7.8002,8.6818,5.327,0.06018,5.2917,0.379077,7.8084,9.12084,10.15357,,,,,,,,,,,,,,,,,,,,
2017-07-25,6.7501,7.8473,8.7845,5.3905,0.06061,5.3438,0.380004,7.80618,9.0841,10.17024,,,,,,,,,,,,,,,,,,,,
2017-07-26,6.7498,7.8502,8.7826,5.3905,0.06018,5.3485,0.384022,7.80794,9.09217,10.1721,,,,,,,,,,,,,,,,,,,,
2017-07-27,6.754,7.9116,8.8467,5.4173,0.0607,5.3967,0.381028,7.80854,9.1563,10.24038,,,,,,,,,,,,,,,,,,,,
2017-07-28,6.74,7.8689,8.8037,5.3684,0.0606,5.368,0.379339,7.80833,9.12733,10.21051,,,,,,,,,,,,,,,,,,,,
2017-07-31,6.7389,7.9068,8.8467,5.4,0.0609,5.3739,0.378385,7.8089,9.17273,10.2632,,,,,,,,,,,,,,,,,,,,
2017-08-01,6.7255,7.9421,8.8623,5.3706,0.06086,5.3736,0.376136,7.80981,9.23439,10.3051,,,,,,,,,,,,,,,,,,,,
2017-08-02,6.7137,7.9218,8.8584,5.3457,0.06073,5.3377,0.37657,7.813,9.22771,10.31823,,,,,,,,,,,,,,,,,,,,
2017-08-03,6.7217,7.9565,8.8805,5.3395,0.06062,5.3405,0.376482,7.81581,9.26267,10.33874,,,,,,,,,,,,,,,,,,,,
2017-08-04,6.7156,7.9718,8.818,5.3377,0.06105,5.3384,0.375483,7.8172,9.288,10.2743,,,,,,,,,,,,,,,,,,,,
2017-08-07,6.7657,7.9188,8.771,5.3171,0.06068,5.3309,0.37743,7.81796,9.20824,10.19914,,,,,,,,,,,,,,,,,,,,
2017-08-08,6.7215,7.9212,8.7507,5.2961,0.06061,5.3138,0.376332,7.821,9.22875,10.1946,,,,,,,,,,,,,,,,,,,,
2017-08-09,6.7098,7.8764,8.7025,5.2887,0.06085,5.2914,0.373785,7.8237,9.19609,10.1584,,,,,,,,,,,,,,,,,,,,
2017-08-10,6.6718,7.8375,8.6716,5.2484,0.06055,5.2594,0.371177,7.81432,9.19085,10.1672,,,,,,,,,,,,,,,,,,,,
2017-08-11,6.6458,7.8121,8.6134,5.2105,0.06085,5.222,0.373121,7.81707,9.1992,10.14345,,,,,,,,,,,,,,,,,,,,
2017-08-14,6.662,7.8683,8.6534,5.2498,0.06092,5.259,0.374804,7.81855,9.24516,10.16766,,,,,,,,,,,,,,,,,,,,
2017-08-15,6.6687,7.8433,8.6343,5.2328,0.06058,5.2315,0.374537,7.8205,9.20939,10.13783,,,,,,,,,,,,,,,,,,,,
2017-08-16,6.6844,7.8391,8.5907,5.2351,0.06037,5.2251,0.378381,7.82255,9.183,10.06512,,,,,,,,,,,,,,,,,,,,
2017-08-17,6.6897,7.867,8.6137,5.2926,0.06074,5.2999,0.373862,7.82067,9.20834,10.0817,,,,,,,,,,,,,,,,,,,,
2017-08-18,6.6777,7.8117,8.5805,5.2573,0.06099,5.2521,0.377384,7.823,9.16437,10.0645,,,,,,,,,,,,,,,,,,,,
2017-08-21,6.6687,7.7915,8.5321,5.2653,0.06063,5.2551,0.37762,7.82274,9.19642,10.07019,,,,,,,,,,,,,,,,,,,,
2017-08-22,6.6659,7.8644,8.5866,5.3008,0.0611,5.2845,0.377562,7.82309,9.24085,10.0885,,,,,,,,,,,,,,,,,,,,
2017-08-23,6.6617,7.8273,8.5334,5.2957,0.06064,5.2657,0.376718,7.8261,9.2039,10.0355,,,,,,,,,,,,,,,,,,,,
2017-08-24,6.6583,7.8584,8.5147,5.3018,0.06106,5.2609,0.376203,7.82441,9.24607,10.0181,,,,,,,,,,,,,,,,,,,,
2017-08-25,6.6613,7.8502,8.5182,5.3171,0.06075,5.2566,0.378493,7.82301,9.23055,10.016,,,,,,,,,,,,,,,,,,,,
2017-08-28,6.5829,7.8177,8.4408,5.2435,0.05983,5.1938,0.367292,7.8207,9.346,10.09116,,,,,,,,,,,,,,,,,,,,
2017-08-29,6.6074,7.8953,8.5308,5.2735,0.0607,5.23,0.370125,7.82328,9.35887,10.1118,,,,,,,,,,,,,,,,,,,,
2017-08-30,6.5954,7.8853,8.5127,5.2642,0.06001,5.2416,0.371853,7.82368,9.36504,10.11037,,,,,,,,,,,,,,,,,,,,
2017-08-31,6.5957,7.832,8.5105,5.2169,0.05962,5.2086,0.368943,7.8247,9.3024,10.10885,,,,,,,,,,,,,,,,,,,,
2017-09-01,6.5898,7.8382,8.5156,5.2759,0.05976,5.2253,0.370025,7.825,9.3184,10.1232,,,,,,,,,,,,,,,,,,,,
2017-09-04,6.5465,7.7704,8.4778,5.2824,0.05956,5.2082,0.36612,7.82411,9.29734,10.14322,,,,,,,,,,,,,,,,,,,,
2017-09-05,6.5299,7.756,8.4285,5.2534,0.05939,5.1817,0.365088,7.825,9.30618,10.11203,,,,,,,,,,,,,,,,,,,,
2017-09-06,6.5374,7.7862,8.5163,5.2798,0.06013,5.2282,0.367993,7.82497,9.3297,10.2051,,,,,,,,,,,,,,,,,,,,
2017-09-07,6.5212,7.7686,8.4984,5.3247,0.05969,5.217,0.369444,7.82447,9.33292,10.20869,,,,,,,,,,,,,,,,,,,,
2017-09-08,6.4846,7.7907,8.4868,5.3478,0.0598,5.2191,0.366206,7.8125,9.3953,10.2365,,,,,,,,,,,,,,,,,,,,
2017-09-11,6.5309,7.7988,8.5646,5.3405,0.05998,5.2239,0.369661,7.81178,9.3853,10.30827,,,,,,,,,,,,,,,,,,,,
2017-09-12,6.5304,7.8005,8.5897,5.3872,0.05962,5.2336,0.368428,7.81204,9.34281,10.28766,,,,,,,,,,,,,,,,,,,,
2017-09-13,6.535,7.8142,8.6752,5.3615,0.05922,5.2343,0.367927,7.81234,9.3523,10.38184,,,,,,,,,,,,,,,,,,,,
2017-09-14,6.5422,7.7673,8.6302,5.3702,0.05913,5.2162,0.370269,7.8115,9.2842,10.31488,,,,,,,,,,,,,,,,,,,,
2017-09-15,6.5548,7.8028,8.7702,5.3816,0.05955,5.237,0.37127,7.8134,9.3126,10.46678,,,,,,,,,,,,,,,,,,,,
2017-09-18,6.5507,7.7684,8.8356,5.3351,0.05854,5.2053,0.369289,7.81724,9.3299,10.611,,,,,,,,,,,,,,,,,,,,
2017-09-19,6.5731,7.8524,8.8739,5.3466,0.05888,5.234,0.368944,7.8161,9.3474,10.5644,,,,,,,,,,,,,,,,,,,,
2017-09-20,6.5833,7.8859,8.8865,5.3511,0.05892,5.265,0.369902,7.80384,9.3589,10.5461,,,,,,,,,,,,,,,,,,,,
2017-09-21,6.5749,7.7947,8.8561,5.3196,0.05835,5.2648,0.367833,7.8005,9.25981,10.52093,,,,,,,,,,,,,,,,,,,,
2017-09-22,6.59,7.8633,8.9379,5.3409,0.05854,5.2202,0.371537,7.80391,9.32235,10.5969,,,,,,,,,,,,,,,,,,,,
2017-09-25,6.6046,7.8683,8.9109,5.3435,0.05867,5.2545,0.368836,7.80869,9.31351,10.5473,,,,,,,,,,,,,,,,,,,,
2017-09-26,6.6205,7.8394,8.9113,5.3453,0.05917,5.248,0.368863,7.81315,9.26241,10.52908,,,,,,,,,,,,,,,,,,,,
2017-09-27,6.6396,7.8166,8.9176,5.3646,0.05901,5.225,0.364391,7.81166,9.2069,10.5012,,,,,,,,,,,,,,,,,,,,
2017-09-28,6.6405,7.7919,8.8879,5.3125,0.05875,5.2061,0.365971,7.80858,9.1734,10.46156,,,,,,,,,,,,,,,,,,,,
2017-09-29,6.665,7.8423,8.9393,5.3522,0.05918,5.2222,0.367696,7.8107,9.20148,10.48881,,,,,,,,,,,,,,,,,,,,
